Продукт;Калорийность кКал;Белки г;Жиры г;Углеводы г
Фаст-фуд, чизбургер, двойной, с большой котлетой, овощами и майонезом, приправленный;253;15,5;15,63;11,32
Фаст-фуд, чизбургер, двойной, с большой котлетой, приправленный;272;16,96;16,22;13,43
Фаст-фуд, чизбургер, двойной, со стандартной котлетой, приправленный;282;16,24;16,18;17,07
Фаст-фуд, чизбургер, двойной, со стандартной котлетой, с приправами и фирменным соусом;261;11,94;14,1;20,13
Фаст-фуд, чизбургер, с большой котлетой, неприправленный;310;17,29;15,97;22,37
Фаст-фуд, чизбургер, с большой котлетой, овощами и майонезом, приправленный;268;13,69;15,8;16,63
Фаст-фуд, чизбургер, с большой котлетой, приправленный;269;15,21;14,4;18,52
Фаст-фуд, чизбургер, со стандартной котлетой и овощами, приправленный;254;13,06;11,5;23,57
Фаст-фуд, чизбургер, со стандартной котлетой, неприправленный;308;16,51;14,72;26,03
Фаст-фуд, чизбургер, со стандартной котлетой, приправленный;270;13,49;12,9;23,56
Фаст-фуд, чизбургер, стандартный, с двумя котлетами и булочками, неприправленный;305;15,13;13,93;29,89
Фаст-фуд, яичница-болтунья;212;13,84;16,18;2,08
