Продукт;Калорийность кКал;Белки г;Жиры г;Углеводы г
Твистер Веджи [Ростик'c - KFC];269;4,6;18;22,2
Твистер Де Люкс Оригинальный [Ростик'c - KFC];244;12,4;9,7;26,8
Твистер Де Люкс Оригинальный [Ростик'c - KFC];503;25,6;21;53,2
Твистер Де Люкс Острый [Ростик'c - KFC];252;12,9;10,7;26,1
Твистер Джуниор [Ростик'c - KFC];237;12,5;10,7;22,6
Твистер Жульен [Ростик'c - KFC];264;11,1;13,9;23,6
Твистер из Тостера Веджи [Ростик'c - KFC];509;9,2;34;41,1
ТВИСТЕР ИЗ ТОСТЕРА оригинальный (порция 192 гр) [Ростик'c - KFC];449,3;19,4;19;49,7
Твистер из Тостера Оригинальный [Ростик'c - KFC];423;20,2;18,4;44,3
ТВИСТЕР ИЗ ТОСТЕРА острый (порция 192 гр) [Ростик'c - KFC];424,3;18,2;16,3;50,9
Твистер из Тостера Острый [Ростик'c - KFC];207;9,4;8,5;23,1
Твистер Кентукки BBQ [Ростик'c - KFC];248;11,7;11;25,5
Твистер Летний [Ростик'c - KFC];242;10,7;12,2;22,2
Твистер Оригинальный [Ростик'c - KFC];401;22,1;15,9;42,3
Твистер Острый [Ростик'c - KFC];434;24,2;16,2;48
Твистер Пепперони [Ростик'c - KFC];447;20;19,1;48,7
Твистер по-Американски [Ростик'c - KFC];426;19;19,1;44,7
Твистер Русс [Ростик'c - KFC];429;20,1;19,7;43,1
Твистер Сальса [Ростик'c - KFC];240;11,4;10,9;24,1
Твистер Терияки [Ростик'c - KFC];439;18,9;16,2;54,8
Твистер Утренний [Ростик'c - KFC];212;10,6;10,4;18,8
Твистер Чиз [Ростик'c - KFC];480;21,4;22,9;46,8
Твистер Чизз-Бекон [Ростик'c - KFC];485;23,2;23,4;45,4
Тёмный Боксмастер [Ростик'c - KFC];253;9,2;14,1;22,3
Тёмный Бургер [Ростик'c - KFC];628;32,7;31,9;52,3
Тёмный Твистер [Ростик'c - KFC];261;11,2;13,5;23,7
Тирамису [Ростик'c - KFC];354;3,7;22,2;35,5
Тост с Сыром [Ростик'c - KFC];288;11,1;12;34,1
Тропический Десерт [Ростик'c - KFC];362;3,6;17,2;48,3
Фрешер [Ростик'c - KFC];331;16,8;12,2;38,5
Фрешер Летний [Ростик'c - KFC];231;10,4;10,2;24,3
ХЕЙНЕКЕН 0,5л (порция 500 гр) [Ростик'c - KFC];230;0;0;14,5
Хот-Дог [Ростик'c - KFC];265;13,1;12,1;26
Цезарь Лайт [Ростик'c - KFC];139;11,1;6,3;9,5
Черри Берри [Ростик'c - KFC];188;0;0;47,2
Чизбургер [Ростик'c - KFC];228;12,4;8,9;24,7
Чизбургер Де Люкс [Ростик'c - KFC];205;13,9;6,9;21,8
Чизбургер Жульен [Ростик'c - KFC];242;11;10,5;25,9
Чизбургер Кентукки BBQ [Ростик'c - KFC];217;11;6,1;29,5
Чизбургер с Луком [Ростик'c - KFC];362;23,1;12,8;38,6
Чизкейк New-York Карамель [Ростик'c - KFC];289;6,4;16,1;29,6
Чизкейк с Изюмом [Ростик'c - KFC];284;7,7;13,4;32,7
Чизкейк с Клубничным Топпингом [Ростик'c - KFC];304;7,8;13,5;38,1
Чизкейк с Шоколадным Топпингом [Ростик'c - KFC];308;7,9;13,6;38,6
Чикен Пепперони [Ростик'c - KFC];366;17,4;16,1;37,9
Чикен Попкорн [Ростик'c - KFC];259;22,3;11,8;15,9
Чикен Чизбургер [Ростик'c - KFC];357;17,1;14,5;39,6
Шеф Лимонад [Ростик'c - KFC];87;0;0;20,7
Шеф Такос [Ростик'c - KFC];263;15,3;14,7;17,4
Шефбургер [Ростик'c - KFC];410;24,2;19,5;34,3
