Продукт;Калорийность кКал;Белки г;Жиры г;Углеводы г
Сыр Моцарелла Мини [Ашан];245;20,3;18,2;0
Сыр Моцарт [Ашан];353;24;28,5;0
Сыр Мраморный [Ашан];338;24,5;26,7;0
Сыр Мягкий [Ашан];246;18,8;18;0
Сыр Мягкий Рикотта [Ашан];127;12,4;6,9;3,7
Сыр Овечий [Ашан];330;26,3;25,2;0
Сыр Ореховый [Ашан];308;24,3;23,4;0
Сыр Пармезан 36% [Ашан];367;33;23;0,2
Сыр Пармезан Гойя [Ашан];380;31;28;1,4
Сыр Пармезан Гойя 40% [Ашан];390;24;33;2,8
Сыр Пармезан Делюкс [Ашан];340;22;28;0
Сыр Песто Зелёный [Ашан];370;23,7;30,5;0
Сыр Песто Красный [Ашан];377;23,7;30,5;0
Сыр Пикантный [Ашан];338;26;26;0
Сыр Плавленный Дружба [Ашан];184;17,2;8,7;9
Сыр Плавленый с Ветчиной [Ашан];244;11,3;18,8;6,8
Сыр Плавленый с Грибами [Ашан];239;11;18,5;6,8
Сыр Пошехонский [Ашан];308;23;24;0
Сыр Пошехонский 45% [Ашан];345;26;27;0
Сыр Рамзес [Ашан];345;26;26;1,8
Сыр Реджанито 45% [Ашан];388;30;29;1,3
Сыр Рижский 17% [Ашан];257;27;17;0
Сыр Рижский 30% [Ашан];257;25;17;0
Сыр Рижский Домашний с Зеленью [Ашан];368;22;31;0
Сыр Рижский Сливочный [Ашан];359;26;27;0
Сыр Рикотта [Ашан];147;8;11;4
Сыр Российский [Ашан];307;24,2;23,4;0
Сыр Российский 35% [Ашан];254;25;17;0
Сыр Российский 50% [Ашан];362;23;29;0
Сыр Российский Классический 45% [Ашан];307;24,2;23,4;0
Сыр Салями с Лисичками [Ашан];344;26,2;26,5;0
Сыр Сауле 30% [Ашан];257;27;16;0
Сыр Сауле Лайт [Ашан];257;20;16;0,3
Сыр Сауле Лайт 30% [Ашан];257;27;16;0
Сыр Синегор [Ашан];343;19;28;3,9
Сыр Сливочный [Ашан];360;23;30;0
Сыр Сливочный 50% [Ашан];351;24,8;28;0
Сыр Сметанковый [Ашан];308;24,4;23,4;0
Сыр Советский [Ашан];390;24,7;31,2;0
Сыр Сулугуни [Ашан];247;19,5;18,8;0
Сыр Творожный для Бутербродов [Ашан];250;5,5;24;3
Сыр Творожный с Чесноком и Травами [Ашан];53;1,1;5;0,7
Сыр Творожный с Чесноком и Травами [Ашан];260;5,5;25;3,5
Сыр Творожный Сливочный [Ашан];198;6;18;3
Сыр Тильзитер [Ашан];248;25;16,5;0
Сыр Тильзитер 45% [Ашан];304;21,2;24,3;0
Сыр Тильзитер Люкс [Ашан];308;24,4;23,4;0
Сыр Тильзитер Сливочный [Ашан];375;25;27;1
Сыр Топленое Молочко [Ашан];362;23;29;0
Сыр Тюффе [Ашан];390;28;30;0
Сыр Фета [Ашан];170;9,1;11,7;7,5
Сыр Формаджио 45% [Ашан];360;28,3;27,1;0
Сыр Фурм Де Амбер [Ашан];326;19,4;27,5;0,4
Сыр Холлендер Light 17% [Ашан];265;28;17;0,1
Сыр Царицынский [Ашан];360;23;29;0
Сыр Чанах 45% [Ашан];285;19,5;22;0
Сыр Чеддар [Ашан];379;25;31;0
Сыр Чеддер Mifroma [Ашан];387;27;31;0,5
Сыр Чечил-Спагетти [Ашан];247;19,5;18,8;0
Сыр Чизано с Грибами 50% [Ашан];360;24;29;0
Сыр Швейцарский [Ашан];364;25,5;27;0
Сыр Эдам [Ашан];340;27;26;0
Сыр Эдам Аристократ [Ашан];327;23;26;0,2
Сырники [Ашан];204;15,6;8;17,3
Сырники из Творога [Ашан];224;15,2;9,7;19
Сырники с Изюмом [Ашан];237;13,7;9;25,5
Сырники с Творогом [Ашан];204;15,6;8;17,3
Сырники Творожные [Ашан];158;9,8;4,7;19
Сырники Творожные Аромат Ванили [Ашан];180;14;8;14
Сырники Творожные Изюм [Ашан];190;14;7,5;16
Сырники Творожные Яблоко [Ашан];170;13;7,5;13
Сырные Шарики [Ашан];522;12;29,9;51,1
Сырный Соус 4 Сыра [Ашан];108;3;8,6;4,5
Сэндвич [Ашан];257;14,7;11,8;21
Сэндвич Ветчина и Сыр [Ашан];270;8,1;14,4;27,1
Сэндвич Курица [Ашан];306;17,5;13,7;28,1
Сэндвич Ростбиф [Ашан];270;11,8;11;30,9
Сэндвич с Ветчиной [Ашан];417;14,1;18,4;48,6
Сэндвич с Курицей [Ашан];438;22,5;16,9;49
Сэндвич с Масляной Рыбой [Ашан];218;9;7,1;29,4
Сэндвич с Тунцом [Ашан];317;11,8;14,7;34,3
Сэндвич Сырный с Курицей [Ашан];455;24;18;49
Сэндвич Сырный с Салями [Ашан];482;16,5;24,7;48,6
Тазобедренная Часть Говяжья [Ашан];123;19;5;0
"Тазобедренная Часть Говяжья Бескостная ""Фермерская"" [Ашан]";170;16;12;0
Тазобедренная Часть Свиная Бескостная Фермерская [Ашан];230;12;20;0
Тазобедренная Часть Телятины [Ашан];103;19;3;0
Таралли с Перцем Чили [Ашан];442;9,6;12,1;72,6
Тарт с Ягодами [Ашан];170;9;3;16
Тарталетки с Клубникой [Ашан];441;4,7;15;71
Тарталетки с Шоколадно-Ореховой Начинкой [Ашан];504;6,2;25;62
Тарталетки со Вкусом Лимона [Ашан];437;4,9;14;72
Твист с Творожно-Лимонной Начинкой [Ашан];360;6,3;23,9;30
Твист-Ролл [Ашан];241;5,6;12,7;26
Твист-Ролл с Курицей [Ашан];212;8,5;10,2;21,2
Твист-Ролл с Рыбой [Ашан];227;5,9;12,8;22
Творог 0,2% [Ашан];69;15;0,2;1,8
Творог 0% [Ашан];46;8;0;3,4
Творог 1,8% из Вологды [Ашан];85;18;1,8;3,3
Творог 2% [Ашан];103;18;2;3,3
Творог 3,2% [Ашан];72;7,6;3,2;3,2
Творог 5% [Ашан];121;16;5;3
Творог 7,8% [Ашан];110;7;7,8;2,9
Творог 9% [Ашан];157;16;9;3
Творог для Детей 4,2% [Ашан];115;7,6;4,2;11,7
Творог для Детей 5% [Ашан];97;9;5;4
Творог Мягкий 0,1% [Ашан];35;7;0,1;0,9
Творог Мягкий 5% [Ашан];75;7;5;0,5
Творог Мягкий 9% [Ашан];110;7;9;0,5
Творог Натуральный 7,8% [Ашан];110;7;7,8;2,9
Творог Нежирный [Ашан];69;15;0,2;1,8
Творог Обезжиренный [Ашан];101;18;1,8;3,3
Творог Обезжиренный 1,8% [Ашан];101;18;1,8;3,3
Творог с Массовой Долей Жира 0% [Ашан];46;8;0,1;3,4
Творожная Масса [Ашан];247;11;15;17
Творожник Весовой [Ашан];250;3,7;6,3;32
Творожник Весовой с Персиком [Ашан];246;5,3;5,9;18
Творожник Чиз-Кейк [Ашан];146;5,3;5,9;18
Творожники с Сухофруктами [Ашан];315;15,2;18;21,7
Творожный Десерт с Карамелью Мягкой [Ашан];140;4;4,2;22
Творожный Десерт с Персиком [Ашан];140;4;4,2;22
Творожный Десерт со Вкусом Пломбира [Ашан];140;4;4,2;22
Творожный Продукт с Заменителем Молочного Жира [Ашан];139;6;12;1,8
Творожный Сыр [Ашан];290;10;26,6;2,5
Творожный Сырок [Ашан];400;7,8;23;40,8
Творожный Сырок Глазированный в Вафельном Рожке [Ашан];400;7,6;23;41,3
"Творожок ""DUO"" 10,4% [Ашан]";135;6,7;10,4;3,7
Телятина [Ашан];100;19,9;2,2;0
Телятина Для Запекания [Ашан];77;17;1;0
Телятина для Тушения [Ашан];94;19;2;0
Телятина Тазобедренная Часть [Ашан];81;18;1;0
Тёмный Шоколад 45% [Ашан];500;6;32;47
Темный Шоколад Абрикосовая Косточка [Ашан];523;7,7;33,8;46,9
Тёмный Шоколад Крем Шампанское [Ашан];502;6;30,7;50,3
Тёмный Шоколад с Мятной Начинкой [Ашан];540;4;35;52
Тёмный Шоколад с Начинкой из Фиалки [Ашан];524;7,1;34;55
Темный Шоколад с Начинкой из Фиалки [Ашан];524;7,1;34;55
Темный Шоколад с Трюфельной Начинкой [Ашан];563;6;39;47
Тёмный Шоколад с Трюфельной Начинкой [Ашан];563;6;39;47
Темный Шоколад со Стевией [Ашан];459;5,6;33,8;33,1
Тёмный Шоколад со Стевией Апельсин [Ашан];444;5;30,7;37,4
Темный Шоколад со Стевией Апельсин [Ашан];444;5;30,7;37,4
Тёмный Шоколад со Стевией Имбирь [Ашан];453;5,4;32,1;36,4
Тёмный Шоколад со Стевией Клюква [Ашан];453;5,3;32,3;35,8
Тёмный Шоколад со Стевией Клюква [Ашан];453;5,3;32,3;35,8
Тёмный Шоколад Ягодный Микс [Ашан];520;6,4;32,9;49,5
Темпестина [Ашан];350;12,5;1,2;70,5
Тесто [Ашан];195;6,1;0,9;40,6
Тесто Сдобное [Ашан];365;10,7;11;55,8
Тефтели [Ашан];131;9;7;8
Тефтели из Говядины [Ашан];157;16,3;5;11,7
Тефтели Куриные [Ашан];188;27;8,1;1,7
Тилапия [Ашан];156;12,8;16,1;0
Тирамису [Ашан];260;6,5;13,5;27
Томатная Паста [Ашан];26;1,4;0,2;4,6
Томатное Пюре с Базиликом [Ашан];26;1,4;0,2;4,6
Томатный Сок [Ашан];20;0;0;5
Томаты в Томатном Соке [Ашан];16;0;0;4
Томаты Сушеные [Ашан];123;4,3;4,6;16,1
Томаты Черри Кумато [Ашан];23;0,8;0,1;2,8
Томаты Черри Сушеные [Ашан];20;0,6;0,2;4,2
Тортилья [Ашан];295;8,5;3,8;56,7
Треска Горячего Копчения [Ашан];113;26;1;0
Треска на Пару [Ашан];189;22,5;12,5;0
Трески Спинка [Ашан];77;18;0,1;0
Трубочка с Сыром и Грибами [Ашан];153;3;5,5;21,9
Трубочки [Ашан];510;3;24;70
Тунец Рубленный [Ашан];86;17;2;0
Тушка Кальмара [Ашан];73;16;1;0
Тыква Баттернат [Ашан];45;1;0,1;9,7
Тыквенные Семечки [Ашан];570;25;50;14
Уксус Бальзамический [Ашан];75;1,5;0;17
Улитка Греческая Курица с Паприкой [Ашан];273;11;5,9;44
Улитка Греческая с Абрикосовой Начинкой [Ашан];341;4;17,4;42
Улитка Греческая с Ветчиной и Сыром [Ашан];312;10;8,9;48
Улитка Греческая с Вишней [Ашан];326;5,2;10;54
Улитка Греческая с Картофелем и Грибами [Ашан];386;5;18;51
Улитка Греческая с Курицей и Сыром [Ашан];309;10;8,5;48
Улитка Греческая с Лимоном [Ашан];326;5,2;10;54
Улитка Рулетик с Маком [Ашан];249;7,8;1,3;51,5
Улитка Рулетик с Ореховой Начинкой [Ашан];226;8,7;6,7;32,6
Улитка Рулетик с Орехом [Ашан];226;8,7;6,7;32,6
Улитка Рулетик с Творогом [Ашан];338;8,1;16,5;38,4
Улитка Рулетик с Яблоком [Ашан];336;8,6;17,2;35,8
Улитка Рулетик с Яблоком и Корицей [Ашан];336;8,6;17,2;35,8
Улитка Рулетик со Шпинатом [Ашан];336;8,6;17,2;35,8
Улитка Рулетик со Шпинатом и Сыром [Ашан];248;7,6;9,2;33,6
Улитка с Изюмом [Ашан];403;5,4;21,3;47,3
Улитка с Корицей [Ашан];299;5,5;16,5;32,2
Улитка с Курицей [Ашан];226;8,7;6,7;32,6
Улитка с Маком [Ашан];404;5,6;21,9;45,7
Улитка с Мясом [Ашан];345;8;18,5;35,8
Улитка с Сыром [Ашан];233;9,3;7,7;31,6
Улитка с Творогом [Ашан];336;8,6;17,2;35,8
Улитка с Яблоком [Ашан];389;5,3;21,2;44,2
Улитка со Шпинатом и Сыром [Ашан];248;7,6;9,2;33,6
Уха по-Фински со Сливками [Ашан];61;2,9;2;7,8
Фарфалле [Ашан];343;13;1,9;65
Фарш [Ашан];210;14;18;0
Фарш Деликатесный Говяжий [Ашан];162;18;10;0
Фарш Домашний [Ашан];336;16,5;30;0
Фарш из Говядины [Ашан];248;17;20;0
Фарш из Говядины 80/20 Фермерский [Ашан];130;16;14;0
Фарш из Говядины Фермерской [Ашан];210;14;18;0
Фарш из Кролика [Ашан];160;20;9;0
Фарш из Мраморной Говядины [Ашан];190;18;25;0
Фарш из Постной Говядины [Ашан];144;18;8;0
Фарш из Свинины [Ашан];400;10;40;0
Фарш из Свинины Фермерский [Ашан];350;11;34;0
Фарш из Телятины [Ашан];130;16;7;0
Фарш Краинский [Ашан];520;8;54;0
Фарш по-Деревенски Фермерский [Ашан];270;12;25;0
Фарш по-Домашнему [Ашан];207;17,5;11,5;0
Фарш по-Домашнему Фермерский [Ашан];275;12,5;25;0
Фарш Украинский [Ашан];332;11;32;0
Фарш Экстра из Говядины [Ашан];117;18;5;0
Фарш Экстра из Свинины [Ашан];158;17;10;0
Фасоль Белая [Ашан];85;6;0;15
Фасоль Белая в Томатном Соусе [Ашан];90;6;0;16
Фасоль Белая Сухая [Ашан];298;21;2;47
Фасоль Бэйби Лима [Ашан];343;22,8;1;60,7
Фасоль в Чесночном Соусе [Ашан];140;7;2;24
Фасоль Красная в Томатном Соусе [Ашан];90;6;0;16
Фасоль Микс [Ашан];350;21;2;62
Фасоль Нарезанная Вес [Ашан];20;2,2;0,2;4,5
Фасоль Романо [Ашан];31;2,2;0,2;3,3
Фасоль с Лесными Грибами [Ашан];180;9;5;24
Фасоль с Перцем [Ашан];180;9;4;28
Фетуччини [Ашан];366;14,6;4,3;65,9
Филе Бедра Индейки [Ашан];91;16;16;0
Филе Грудки Индейки [Ашан];92;16;3;0
Филе Куриное Аладин [Ашан];340;17;15,7;12
Филе Куриное Запеченое [Ашан];135;23;8,9;0,7
Филе Куриное Отварное [Ашан];204;14;16;1
Филе Курицы [Ашан];143;24,4;4,6;0
Филе Сазана [Ашан];97;18,2;2,7;0
Филе Сельди [Ашан];191;11,8;16;0
Филе Тилапии [Ашан];82;17;1,5;0
Филе Трески [Ашан];82;18;1;0
Филе Трески Спинка [Ашан];69;16;0,6;0
Филе Тунца [Ашан];103;23,4;1;0
Филе Хека с Овощами на Пару [Ашан];79;10,8;2,1;4,1
Филейный Край Говяжий [Ашан];130;18;6,5;0
Филейный Край Телячий [Ашан];94;19;2;0
Финики [Ашан];265;2;0,5;67,5
Финики без Косточки [Ашан];290;2,5;0,5;69
Финики Иран [Ашан];255;2;0,5;67,5
Финики Отборные Тунис [Ашан];265;2;0;67,5
Финики Сушёные [Ашан];250;2,5;0,5;58
Финики Сушеные без Косточек [Ашан];320;1;0;79
Финики Сушёные Отборные [Ашан];305;2,2;0,5;71,9
Фисташки [Ашан];620;22;52;17
Форель [Ашан];181;14,9;9,2;0
Форель Карельская [Ашан];179;18,6;11,4;0
Форель Ломтики Слабосоленая по-Норвежски [Ашан];197;16;14,8;0
Форель Радужная [Ашан];127;19;5,6;0
Форель Слабосоленая [Ашан];207;21;13,7;0
Форель Филе-Кусок Слабосоленая [Ашан];148;16,4;9,1;0
Форель Филе-Кусок Холодного Копчения [Ашан];146;19,2;7,7;0
Французский Мини Багет со Злаками [Ашан];244;7,3;0,8;51,9
Французский Традиционный Багет [Ашан];234;7,2;0,8;49,5
Фрикадельки Мясные в Томатном Соусе [Ашан];110;6;8;4
Фруктовое Пюре Яблоко/Груша Био [Ашан];107;0,4;0,3;24,3
Фруктовый Хлеб [Ашан];307;7,6;7,4;52
Фундук в Шоколаде [Ашан];580;6,5;41;46
Фундук Жареный [Ашан];680;15;65;9,5
Фундук Необжаренный [Ашан];650;15;61;9
Фундук Сушеный [Ашан];666;14,3;61,2;13,4
Фунчеза [Ашан];117;8,1;7,6;4
Фунчеза с Овощами [Ашан];125;0,4;6,5;16,5
Фунчоза по-Корейски [Ашан];114;1,3;7;9
Хала Плетеная с Маком [Ашан];263;7,5;2,9;50,5
Халва Зебра [Ашан];340;1,5;0,5;89
Халва Кунжутная [Ашан];550;17;34;45
Халва Молочная с Миндалем [Ашан];340;1,5;0,5;89
Халва Молочная с Фундуком [Ашан];340;1,5;0,5;89
Халва Подсолнечная [Ашан];516;11,6;30;41
Халва Подсолнечная с Какао [Ашан];520;12;30;51
Халва Подсолнечная с Маком [Ашан];550;13;41;34
Халва Подсолнечная с Ядрами Подсолнечника [Ашан];560;13;37;43
Халва с Фисташкой Ромбик [Ашан];354;9;19;21,5
Халва Сникерс [Ашан];482;11;30;42
Халва Тахинно-Арахисовая [Ашан];490;14;27;48
Халуми [Ашан];287;20;22;1,8
Хамон Курадо [Ашан];219;29,2;11,2;0,3
Хамса Холодного Копчения [Ашан];249;22;17;0
Хачапури с Курицей и Грибами [Ашан];473;14,7;27,8;38,8
Хинкали [Ашан];245;8,2;12;26
Хлеб 8 Злаков [Ашан];250;13;5;39
Хлеб 8 Злаков Сереформ [Ашан];350;17;5;58
Хлеб Альпийский Рустик [Ашан];298;12,4;11,3;36,8
Хлеб Арбатский [Ашан];268;8,3;2,2;52,4
Хлеб Баварский [Ашан];236;8,7;3,4;41,2
Хлеб Белый Формовой [Ашан];267;8,2;0,9;54,9
Хлеб Богатырский с Отрубями [Ашан];276;9,5;4,6;54,6
Хлеб Бодрый [Ашан];326;14;1,9;57,6
Хлеб Бородино [Ашан];213;7,6;1,2;41,7
Хлеб Бородинский [Ашан];228;6,9;1,3;39
Хлеб Бородинский Новый [Ашан];160;4,2;0,8;36,7
Хлеб Брусничная Поляна [Ашан];245;9,3;2,1;48,8
Хлеб Гречишный Темный [Ашан];328;19;8;45
Хлеб Дарница [Ашан];248;8,9;3,3;44,5
Хлеб Деревенский [Ашан];262;8,8;1,1;54,4
Хлеб Деревенский с Отрубями [Ашан];259;8,8;1,1;52,5
Хлеб Дижонский [Ашан];232;8,6;2,9;43,7
Хлеб для Сэндвичей [Ашан];259;7;3;51
Хлеб Домашний [Ашан];215;7,8;1;45
Хлеб Домашний на Молоке [Ашан];278;9,5;1,9;59,3
Хлеб Женевский Кукурузный [Ашан];295;8,7;11,6;44
Хлеб Зерновой [Ашан];206;8;3,4;35,4
Хлеб Картофельный [Ашан];232;7,3;2,1;50,3
Хлеб Кефирный [Ашан];267;8,2;0,9;54,9
Хлеб Корона с Кунжутом [Ашан];267;8,2;0,9;54,9
Хлеб Корона с Маком [Ашан];267;8,2;0,9;54,9
Хлеб Кукурузный [Ашан];256;9,4;1,2;50,5
Хлеб Кукурузный Особый [Ашан];273;11;4,8;46,4
Хлеб Кукурузный с Сыром [Ашан];265;9,4;1,5;50,5
Хлеб Кукурузный с Тыквой [Ашан];252;8,7;3,7;45
Хлеб Луковый [Ашан];243;7,1;3,8;45
Хлеб Мариинский с Изюмом [Ашан];227;8,6;1,1;45,7
Хлеб Монастырский [Ашан];340;13,3;5,3;59,9
Хлеб Мультизерновой Весовой [Ашан];206;7;2,6;38,6
Хлеб Немецкий [Ашан];194;6,1;2,6;36,6
Хлеб Нива [Ашан];257;7,5;2,8;49,2
Хлеб Нордлендер [Ашан];298;12,4;11,3;36,8
Хлеб Паве Гурман [Ашан];240;8;1;48
Хлеб Парижский с Кунжутом [Ашан];300;10;4;55
Хлеб Подсолнух [Ашан];262;8,6;7,4;40,3
Хлеб Посольский [Ашан];262;9,4;7;40,3
Хлеб Прибалтийский [Ашан];220;8;1;45
Хлеб Пшенично-Ржаной [Ашан];223;7,5;1;46
Хлеб Пшеничный Знатный [Ашан];244;7,8;1,3;51,2
Хлеб Ржано-Пшеничный [Ашан];210;6,8;1,2;40
Хлеб Ржано-Пшеничный Столичный [Ашан];210;7;1,2;45,8
Хлеб Ржаной [Ашан];199;5,6;1,1;43,3
Хлеб Ржаной Баварский [Ашан];248;8,7;3,4;41,2
Хлеб Ржаной Мини [Ашан];220;6;1;46
Хлеб Ржаной с Кориандром [Ашан];222;6,9;2,4;43,3
Хлеб Рижский Особый [Ашан];215;6,4;1;45
Хлеб Рыбацкий [Ашан];230;8;1;47
Хлеб с Изюмом и Брусникой [Ашан];205;9,3;2,1;48,4
Хлеб с Мюсли Весовой [Ашан];238;6,1;2;48,9
Хлеб с Отрубями [Ашан];268;9,6;3,8;47,7
Хлеб с Семенами Подсолнечника [Ашан];238;7,6;0,9;46,2
Хлеб с Семенами Тыквы [Ашан];230;8,2;2,6;43,5
Хлеб с Сыром Весовой [Ашан];385;7,8;20,2;42,3
Хлеб Сандвич [Ашан];274;7,8;3,9;50,8
Хлеб Сельский [Ашан];216;7,8;0,9;43,3
Хлеб Сельский Овальный [Ашан];267;8,2;0,9;54,9
Хлеб Славянский [Ашан];204;6,8;1,2;40
Хлеб Солнечный [Ашан];260;8;4;49
Хлеб Солнышко [Ашан];221;6,9;1,2;43,4
Хлеб Старорусский с Клюквой [Ашан];245;9,3;2,1;48,8
Хлеб Столичный [Ашан];204;6,8;1,2;40
Хлеб Столичный Круглый [Ашан];210;7;1,2;45,8
Хлеб Суоми [Ашан];273;11,7;3,7;47,2
Хлеб Тверской [Ашан];179;5,8;0,9;39,5
Хлеб Украинский [Ашан];297;9,5;1,2;66,3
Хлеб Украинский Новый [Ашан];210;6,8;1,2;40
Хлеб Фитнес [Ашан];290;12,2;9,1;40,1
Хлеб Французский [Ашан];260;8,2;0,9;54,9
Хлеб Царский [Ашан];280;10;8;41
Хлеб Цельнозерновой [Ашан];208;6,7;5,6;31,6
Хлеб Цельнозерновой Весовой [Ашан];303;11,6;23,4;11,7
Хлеб Чемпион [Ашан];263;7,5;1;46
Хлеб Черный Русский [Ашан];256;8,1;2,4;49,5
Хлеб Шведский [Ашан];406;23,8;18,3;36,7
Хлеб Швейцарский [Ашан];192;6,8;0,9;42,3
Хлебные Палочки [Ашан];401;11,4;6;73
Хлебные Палочки Простые [Ашан];367;10,6;5,6;66,9
Хлебушек Фитнес [Ашан];270;8;3;52
Хлебушки Ржаные [Ашан];300;7,5;8;47
Хлебцы [Ашан];316;10;1,8;65
Хлебцы Льняные Овощные [Ашан];427;11;16;59
Хлебцы Льняные Томат-Базилик [Ашан];400;10;17;52
"Хлебцы Ржаные ""Утречко"" [Ашан]";370;13;2,2;74,4
Хлебцы Ржаные Солодовые [Ашан];310;10;1,8;64
Хлебцы с Корицей [Ашан];326;12,5;0,7;71,8
Хлебцы Фитнес [Ашан];204;7;2;38
Хлебцы Хрустящие [Ашан];319;7,8;1;69,7
Хлебцы Хрустящие Злаковые [Ашан];324;8,1;1,1;70,5
Хлопья из Пшеницы с Сухофруктами [Ашан];398;9;7,5;69
Хлопья Кукурузные Глазированные [Ашан];297;5,2;0,8;71,8
Хлопья Мультизерновые [Ашан];347;10,3;5,3;64,6
Хлопья Овсяные [Ашан];306;12;6;51
Хлопья Овсяные Геркулес [Ашан];400;11;6;70
Хребты Лосося [Ашан];118;16;6;0
Хрен Сливочный [Ашан];90;3;1;17
Хурма [Ашан];62;0,5;0;15,9
Цветная Капуста [Ашан];30;2,5;0;5
Цельно Зерновая Смесь [Ашан];298;11,5;2,2;58,7
Цитрон [Ашан];38;0;0;9,5
Цукаты [Ашан];340;0,5;0;84
Цукаты Вишни [Ашан];300;0,5;0;75
Чебурек с Ветчиной и Сыром [Ашан];345;13,7;19,7;26,3
Чебурек с Курицей [Ашан];229;8;9;29
Чебурек с Мясом [Ашан];284;9,6;13,2;25,1
Чебурек с Сыром и Грибами [Ашан];355;15,8;21,3;25,4
Чебурек Сыр/Грибы [Ашан];256;7;8;39
Челночек [Ашан];370;9;6,5;69
Чёрная Смородина [Ашан];30;0,5;0,5;5,6
Черная Фасоль Прето [Ашан];350;21;2;62
Черника Замороженная [Ашан];25;0,3;0;6
Чернослив [Ашан];250;2;0;60
Чернослив Суш Б/К [Ашан];256;1,9;0,5;59,5
Черри Томаты Маринованные [Ашан];15;0;0;3,5
Чечевица Зелёная [Ашан];360;28;2;58
Чечевица Красная [Ашан];298;21;2;47
Чечевица Красная Варёная [Ашан];149;10,5;1;23,5
Чечевица Натуральная [Ашан];150;12;0,5;24,5
Чиабата с Колбасой [Ашан];209;6,8;9,5;7,8
Чиабатта Итальянская [Ашан];258;9,1;1;52,6
Чиабатта Ржаная [Ашан];239;7,3;1;47,7
Чиабатта Рустик [Ашан];207;7,8;0,8;42,2
Чиабатта с Луком [Ашан];271;8,8;3,4;50,8
Чиабатта с Оливками [Ашан];230;7;3,5;43
Чиабатта с Сыром [Ашан];250;7,5;4,5;45
Чиабатта со Вкусом Оливок [Ашан];204;7,2;2;39,4
Чиабатта Темная [Ашан];187;6,5;0,8;38,7
Чиабатта Традиционная [Ашан];240;8;3;46
Чизкейк Классический [Ашан];220;7;12;21
Чизкейк Облепиха-Курага [Ашан];260;6,5;11;34
Чизкейк с Персиком [Ашан];146;5,3;5,9;18
Чизкейк Фруктовый [Ашан];346;5,3;5,9;18
Чизкейк Шоколадный [Ашан];266;9,4;8,1;39
Чипсы [Ашан];435;3;28;42
Чипсы со Вкусом Барбекю [Ашан];528;5;28;62
Чипсы со Вкусом Сыра [Ашан];500;4;30;55
Шампиньоны [Ашан];27;4,3;1;0,1
Шампиньоны Целые [Ашан];15;2,5;0,5;0,5
Шарики Шоколадные [Ашан];378;8,1;1,7;83,1
Шарлак с Кешью [Ашан];340;1,5;0,5;89
Шаурма из Курицы [Ашан];165;9,6;5,4;19,6
Шаурма по-Грузински [Ашан];711;40,7;38,2;51,3
Шаурма с Курицей [Ашан];167;19,4;13,8;6,8
Шашлык из Свинины по-Русски [Ашан];244;16;20;0
Шашлык Куриный [Ашан];223;23;9;1
Шашлык Куриный в Специях [Ашан];183;20,4;1,7;1,7
Шашлычок Куриный [Ашан];120;18,7;4,5;0
Шведские Галеты с Овсяными Хлопьями и Шоколадом [Ашан];505;5,1;26,2;60,2
Шейка Свиная Б/К [Ашан];381;14;35;0
Шейка Свиная Бескостная «Фермерская» [Ашан];320;12;30;0
Шейка Телячья [Ашан];90;18;2;0
Шейная Часть Говяжья Б/К [Ашан];131;17;7;0
Шейная Часть Говяжья на Кости «Фермерская» [Ашан];230;16;18;0
Шея Говяжья [Ашан];131;17;7;0
Шинка Деликатесная [Ашан];182;12;25;0
Шницель [Ашан];160;11;10;6
"Шницель Говяжий ""Фермерский"" [Ашан]";160;18;10;0
Шницель из Говядины [Ашан];123;19;5;0
Шницель из Свинины [Ашан];158;17;10;0
Шницель из Свинины Фермерский [Ашан];270;12;25;0
Шницель из Телятины [Ашан];100;19,5;2,5;0
Шоколад 74% [Ашан];569;8;44,4;28,6
Шоколад Noir Dessert 52% [Ашан];521;6,6;30;52
Шоколад Noir Orange [Ашан];487;5,5;26;54
Шоколад Апельсин со Стевией [Ашан];444;5;30,7;37,4
Шоколад Белый Десерт [Ашан];553;7,9;33;55
Шоколад Белый с Малиной [Ашан];521;5,3;28,4;61
Шоколад Горький 70% [Ашан];549;9,7;38;36
Шоколад Горький 72% [Ашан];559;8,4;42,5;29,7
Шоколад Горький 76% с Апельсиновой Цедрой [Ашан];551;7,2;40,7;33,6
Шоколад Горький 85% [Ашан];591;8;51,6;16,8
Шоколад Горький Био 85% Какао [Ашан];584;10;48;20
Шоколад Дегустационный Горький 72% [Ашан];559;8,4;42,5;29,7
Шоколад Дегустационный Горький 74% с Кусочками Какао Бобов [Ашан];572;8;44,7;28,6
Шоколад Дегустационный Горький 85% [Ашан];591;8;51,6;16,8
Шоколад Молочный Лайм Лимон [Ашан];537;6,2;31,5;57,2
Шоколад Молочный с Муссом Пралине [Ашан];71;1;4,4;6,9
Шоколад со Стевией и Какао-Крупкой [Ашан];462;5,6;33,9;34,1
Шоколад Темный с Миндалем Noir Amandes [Ашан];551;9,5;38;38
Шоколад Темный с Цельным Миндалем [Ашан];530;9;34;46
Шоколад Темный с Цукатами Апельсина [Ашан];487;6;25;56
Шоколад Темный с Шоколадным Муссом [Ашан];565;5,4;38;47
Шоколад Черный Био [Ашан];584;10;48;20
Шоколадная Паста для Бутербродов [Ашан];569;5;37,1;52
Шоколадные Капли [Ашан];516;7;28;55
Шоколадные Лепестки Био [Ашан];385;9,1;3,9;73,8
Шоколадный Мусс [Ашан];580;7;44;39
